feature,score
vocab3285,1.4765380210945978e-06
vocab14344,1.4759755304627475e-06
vocab13924,1.4737255677133022e-06
vocab17604,1.473613069591373e-06
vocab5674,1.4721505938286584e-06
vocab14549,1.4719255975848e-06
vocab13839,1.47147560503047e-06
vocab14312,1.4711381106202737e-06
vocab4615,1.4697881330461016e-06
vocab17301,1.4697881330461016e-06
vocab12960,1.4696756348797636e-06
vocab7553,1.468325657238978e-06
vocab1085,1.467875664684648e-06
vocab14420,1.4673131740750023e-06
vocab1721,1.467088177786735e-06
vocab1709,1.4667506833765388e-06
vocab15832,1.4657382001459496e-06
vocab18028,1.464725716937565e-06
vocab14544,1.4647257169153604e-06
vocab13522,1.4641632262168969e-06
vocab27,1.4636007355628422e-06
vocab9407,1.4624757542769373e-06
vocab11511,1.4616882672902064e-06
vocab702,1.4606757841040263e-06
vocab11735,1.460000795305838e-06
vocab13248,1.4598882971172954e-06
vocab13823,1.4596633008734371e-06
vocab5198,1.459550802751508e-06
vocab19018,1.4585383195653279e-06
vocab7593,1.4583133232548561e-06
vocab3178,1.4579758288446598e-06
vocab3491,1.4579758288224553e-06
vocab13180,1.4574133381684006e-06
vocab1477,1.4574133381461963e-06
vocab12115,1.4568508474921415e-06
vocab13058,1.4566258512038743e-06
vocab7389,1.4560633605720242e-06
vocab3997,1.4560633605276151e-06
vocab10469,1.4546008848093095e-06
vocab12776,1.4542633903991132e-06
vocab12301,1.4530259108802568e-06
vocab16241,1.4512259407517547e-06
vocab12618,1.4512259407517547e-06
vocab315,1.4507759481752203e-06
vocab12183,1.4503259556430947e-06
vocab10244,1.450100959421441e-06
vocab17378,1.4485259854479793e-06
vocab15591,1.4481884911043962e-06
vocab14006,1.4475135022395947e-06
vocab10084,1.4472885059957364e-06
vocab8182,1.4471760078738072e-06
vocab11779,1.447063509751878e-06
vocab1150,1.4467260153416817e-06
vocab5590,1.4463885208870763e-06
vocab7528,1.4462760228317606e-06
vocab5994,1.4461635247098314e-06
vocab20982,1.4454885358672342e-06
vocab16905,1.442676082463734e-06
vocab6455,1.4423385880757423e-06
vocab7815,1.442226089998222e-06
vocab17703,1.441776097399483e-06
vocab3364,1.4414386029892868e-06
vocab10547,1.4405386178806267e-06
vocab14592,1.4402011235148393e-06
vocab6896,1.4402011235148393e-06
vocab6825,1.439976127226572e-06
vocab18379,1.4393011384505883e-06
vocab13455,1.4377261645659445e-06
vocab1583,1.4377261645659445e-06
vocab14546,1.4366011832134261e-06
vocab6746,1.4337887298321305e-06
vocab11801,1.4333387372555961e-06
vocab7533,1.432888744745675e-06
vocab17372,1.432663748412999e-06
vocab4017,1.4322137559252823e-06
vocab6649,1.4319887596592195e-06
vocab9507,1.4317637633709523e-06
vocab3961,1.4316512652712277e-06
vocab8701,1.431538767127094e-06
vocab19462,1.4315387671048897e-06
vocab14585,1.4312012727391022e-06
vocab3668,1.4309762764508348e-06
vocab13255,1.4307512801625677e-06
vocab7000,1.4307512801625677e-06
vocab7352,1.4306387820850474e-06
vocab19300,1.4282763212136729e-06
vocab15994,1.42805132494761e-06
vocab12702,1.4259138604311161e-06
vocab6962,1.4259138604311161e-06
vocab20878,1.4259138604311161e-06
vocab6722,1.4250138752780472e-06
vocab17342,1.4243388864798589e-06
vocab18264,1.423438901415608e-06
vocab2015,1.4224264181850187e-06
vocab16630,1.4219764256084844e-06
vocab21067,1.4205139498679742e-06
vocab14250,1.4200639573802576e-06
vocab21227,1.4191639722271887e-06
vocab4271,1.4191639722271887e-06
vocab9546,1.4188264778614013e-06
vocab19581,1.417701496553292e-06
vocab17891,1.416351518845893e-06
vocab3343,1.4155640319479801e-06
vocab7127,1.4152265375155793e-06
vocab4107,1.4132015711432188e-06
vocab10010,1.4126390804447553e-06
vocab5196,1.4110641065601115e-06
vocab11377,1.4109516084159778e-06
vocab19468,1.4103891177619232e-06
vocab5148,1.4084766494892876e-06
vocab7437,1.4078016606022815e-06
vocab17839,1.4072391699926357e-06
vocab20875,1.4056641960413785e-06
vocab17289,1.4053267016533865e-06
vocab16200,1.4035267314804755e-06
vocab9719,1.401726761374178e-06
vocab103,1.4009392744096516e-06
vocab10688,1.3985768136048905e-06
vocab4664,1.3985768135604814e-06
vocab18651,1.3974518322523721e-06
vocab2366,1.3972268359419004e-06
vocab351,1.3966643453322547e-06
vocab7154,1.3955393639353274e-06
vocab1943,1.3944143826272182e-06
vocab1161,1.394189386338951e-06
vocab18022,1.3932894012969044e-06
vocab3643,1.393289401230291e-06
vocab18994,1.393176903063953e-06
vocab19851,1.3892394683523435e-06
vocab18742,1.3886769777426977e-06
vocab19165,1.386539513092977e-06
vocab11406,1.386539513092977e-06
vocab15430,1.3858645243391975e-06
vocab17418,1.3837270598227036e-06
vocab15882,1.3837270597116813e-06
vocab14303,1.3837270597116813e-06
vocab13256,1.3837270597116813e-06
vocab8516,1.3829395728137684e-06
vocab12979,1.3827145765255012e-06
vocab15566,1.3820395877717218e-06
vocab4275,1.3820395877717218e-06
vocab10533,1.3820395877717218e-06
vocab14104,1.3819270896053837e-06
vocab17553,1.3815895952173917e-06
vocab5415,1.38035211572074e-06
vocab12285,1.380127119454677e-06
vocab16958,1.3791146362462924e-06
vocab16551,1.3790021380799544e-06
vocab1818,1.3772021679958613e-06
vocab9016,1.3772021679514523e-06
vocab6621,1.3766396772751933e-06
vocab4049,1.375852190310667e-06
vocab9854,1.375289699656612e-06
vocab9030,1.375177201534683e-06
vocab2691,1.3748397071022823e-06
vocab2116,1.3710147705348063e-06
vocab5573,1.370227283525871e-06
vocab8889,1.3684273134195735e-06
vocab3929,1.3683148152754398e-06
vocab957,1.3674148302333932e-06
vocab12185,1.3668523395349297e-06
vocab4978,1.366739841390796e-06
vocab17830,1.3657273582046159e-06
vocab8895,1.3657273582046159e-06
vocab18324,1.3656148600826867e-06
vocab6203,1.3656148600382779e-06
vocab9430,1.365389863772215e-06
vocab1053,1.3651648675283567e-06
vocab5828,1.3651648674839478e-06
vocab972,1.3632523992113122e-06
is_new_burst_start_Move,1.3629149048233202e-06
vocab9127,1.3629149048233202e-06
vocab9149,1.3628024066791865e-06
vocab11572,1.3619024215705267e-06
vocab14101,1.3617899234485975e-06
vocab541,1.3584149794132473e-06
vocab7393,1.3567275073400609e-06
vocab13279,1.354140050269237e-06
vocab7056,1.353915054003174e-06
vocab2513,1.3539150539587652e-06
vocab6759,1.3530150689389231e-06
vocab3567,1.3522275820188057e-06
vocab15805,1.3522275820188057e-06
vocab17641,1.3522275820188057e-06
vocab7468,1.352115083874672e-06
vocab14882,1.3516650912981376e-06
vocab17707,1.3504276118458947e-06
vocab3003,1.3499776192471558e-06
vocab18480,1.3490776342273137e-06
vocab9064,1.3489651361053845e-06
vocab12922,1.3479526528747953e-06
vocab8664,1.3466026752562144e-06
vocab6118,1.344915203183028e-06
vocab3243,1.341540259214291e-06
vocab17092,1.341540259214291e-06
vocab7001,1.341540259214291e-06
vocab11412,1.3412027647596859e-06
vocab3727,1.340415277772955e-06
vocab15887,1.3398527871633092e-06
vocab5676,1.339177798320712e-06
vocab12578,1.3386153076444529e-06
vocab1694,1.3364778430613455e-06
vocab172,1.3349028691989063e-06
vocab16561,1.3347903710103637e-06
vocab633,1.3347903710103637e-06
vocab5624,1.333890386012726e-06
vocab10044,1.3317529214296186e-06
vocab18376,1.3316404232854851e-06
vocab11008,1.3314154270194223e-06
vocab1205,1.3291654642921813e-06
vocab5121,1.3280404830284809e-06
vocab20484,1.3280404830284809e-06
vocab12607,1.3265780071991528e-06
vocab1689,1.3265780071991528e-06
vocab8854,1.326240512811161e-06
vocab20142,1.3260155165228938e-06
vocab20832,1.3243280445607297e-06
vocab8239,1.3241030482058491e-06
vocab3134,1.3237655538622662e-06
vocab3915,1.3220780818334887e-06
vocab11857,1.3215155911128206e-06
vocab4200,1.321065598625104e-06
vocab6217,1.3205031079488449e-06
vocab11183,1.3197156210287276e-06
vocab12239,1.3185906396095958e-06
vocab743,1.3184781415542801e-06
vocab20776,1.317915650833612e-06
vocab2064,1.317915650833612e-06
vocab11563,1.3172406620354237e-06
vocab19940,1.3167906694588894e-06
vocab6841,1.3166781713591646e-06
vocab18963,1.3165656731928265e-06
vocab10208,1.3145407067316484e-06
vocab10675,1.3139782161220026e-06
vocab1258,1.3136407217118063e-06
vocab14622,1.3130782309911382e-06
vocab6313,1.3128532347916888e-06
vocab10545,1.3109407664968487e-06
vocab12117,1.3086908037474033e-06
vocab9997,1.308465807459136e-06
vocab10893,1.3082408112374821e-06
vocab5551,1.3072283280290975e-06
vocab17094,1.306215844776304e-06
vocab14255,1.3047533690802027e-06
vocab15625,1.3044158746478018e-06
vocab7234,1.3044158746478018e-06
vocab13424,1.3041908783373301e-06
vocab17213,1.3038533839493383e-06
vocab7618,1.3034033914394172e-06
vocab16346,1.3034033914172126e-06
vocab502,1.30272840259682e-06
vocab2033,1.3027284025746154e-06
vocab3051,1.3014909231223725e-06
vocab4868,1.301153428756585e-06
vocab15011,1.3009284324683179e-06
vocab15068,1.3008159343241844e-06
vocab17010,1.3002534436479252e-06
vocab14731,1.2987909678852105e-06
vocab11978,1.298678469785486e-06
vocab7185,1.296541005180174e-06
vocab12340,1.2954160238942691e-06
vocab1108,1.2954160238942691e-06
vocab4028,1.2954160238720646e-06
vocab7872,1.2953035257501354e-06
vocab14800,1.294853533173601e-06
vocab6138,1.294291042497342e-06
vocab17305,1.2936160537213581e-06
vocab138,1.2922660760583683e-06
vocab11984,1.2914785891160463e-06
vocab10485,1.2914785891160463e-06
vocab7693,1.2911410947280545e-06
vocab13610,1.2909160984841962e-06
vocab10370,1.29069110215152e-06
vocab1416,1.2883286413245543e-06
vocab17788,1.2875411543822325e-06
vocab12825,1.2869786637503822e-06
vocab18587,1.2857411842093215e-06
vocab12392,1.2854036898213295e-06
vocab139,1.2839412141030237e-06
vocab5561,1.283716217836961e-06
vocab13242,1.2837162177703476e-06
vocab2882,1.2830412290387727e-06
vocab14117,1.2829287308724347e-06
vocab17434,1.278766299828149e-06
vocab3967,1.2783163073404324e-06
vocab2297,1.2779788128858272e-06
vocab20651,1.2762913409458676e-06
vocab8714,1.2761788427795296e-06
vocab14712,1.2757288502251996e-06
vocab15875,1.2752788576708695e-06
vocab11686,1.2747163670390194e-06
vocab17195,1.2742663744624849e-06
vocab11199,1.2740413781742177e-06
vocab3686,1.2740413781742177e-06
vocab7245,1.2740413781742177e-06
vocab3421,1.2723539061676447e-06
vocab12915,1.271228924792922e-06
vocab14951,1.2704414378728046e-06
vocab11010,1.2689789621322944e-06
vocab17778,1.2689789621322944e-06
vocab17158,1.2653790218308813e-06
vocab9549,1.264479036700017e-06
vocab9334,1.2639165460681666e-06
vocab11439,1.263691549802104e-06
vocab3510,1.2622290740393893e-06
vocab12822,1.2616665833409258e-06
vocab5241,1.2611040927090755e-06
vocab5374,1.2603166057445492e-06
vocab1044,1.2594166206580937e-06
vocab8225,1.2585166355494336e-06
vocab5021,1.2579541449175835e-06
vocab13770,1.2572791560971907e-06
vocab16143,1.2567166654209317e-06
vocab17572,1.2562666729110106e-06
vocab18069,1.2559291785008142e-06
vocab11435,1.2552541896804214e-06
vocab13914,1.2550291933699499e-06
vocab3728,1.2540167102281784e-06
vocab16818,1.2509792605142067e-06
vocab16716,1.2509792605142067e-06
vocab890,1.2509792605142067e-06
vocab19853,1.2509792605142067e-06
vocab8636,1.250416769904561e-06
vocab6209,1.250416769904561e-06
vocab19159,1.2497417810619638e-06
vocab12937,1.2480543090553908e-06
vocab15817,1.246704331392401e-06
vocab13073,1.2456918482284252e-06
vocab1216,1.2455793500398826e-06
vocab15958,1.2451293575299617e-06
vocab17840,1.2442293724213016e-06
vocab6116,1.2433293873570506e-06
vocab4675,1.243329387334846e-06
vocab1002,1.2432168891907124e-06
vocab13216,1.2431043910909878e-06
vocab21362,1.241979409760674e-06
vocab9194,1.2408544284303602e-06
vocab15954,1.240629432142093e-06
vocab7964,1.2402919377096921e-06
vocab4238,1.240179439587763e-06
vocab18414,1.2389419601133155e-06
vocab10536,1.2377044806166637e-06
vocab8472,1.2374794843283965e-06
vocab3577,1.2370294918184754e-06
vocab13230,1.2369169937187507e-06
event19,1.2369169937187507e-06
vocab5968,1.2352295216677689e-06
vocab7104,1.2344420347032425e-06
vocab5316,1.2333170533285199e-06
vocab11043,1.232979558896119e-06
vocab7309,1.2314045850780886e-06
vocab7362,1.231292086889546e-06
vocab18213,1.2301671056258456e-06
vocab2299,1.2301671056258456e-06
vocab14968,1.2301671056258456e-06
vocab4554,1.2298296111712404e-06
vocab3038,1.2298296111712404e-06
vocab14145,1.2290421241845095e-06
vocab20943,1.2284796335748638e-06
vocab14883,1.2284796335748638e-06
vocab276,1.2282546372865966e-06
vocab3268,1.226792161523882e-06
vocab14735,1.2262296708254184e-06
vocab2555,1.2256671801935681e-06
vocab8179,1.2234172174219182e-06
vocab11840,1.2234172174219182e-06
vocab3521,1.2228547268122725e-06
vocab11202,1.2224047342579425e-06
vocab16421,1.2221797380140842e-06
vocab18227,1.2213922510273535e-06
vocab16802,1.2203797678411731e-06
vocab3583,1.2203797678411731e-06
vocab14946,1.218692295767987e-06
vocab5813,1.2175673144598775e-06
vocab21149,1.2166673293290131e-06
vocab18688,1.2166673293290131e-06
vocab6169,1.216554831207084e-06
vocab12971,1.216217336819092e-06
vocab6779,1.215879842475509e-06
vocab9807,1.2155423480431082e-06
vocab8253,1.2144173666683855e-06
vocab5382,1.2129548909500797e-06
vocab18262,1.2128423928059462e-06
vocab6836,1.2123924002516162e-06
vocab12105,1.2102549356907132e-06
vocab15879,1.2086799617616605e-06
vocab4098,1.2082299692961485e-06
vocab18367,1.2082299692517396e-06
vocab851,1.2065424972451666e-06
vocab9714,1.2057550102806402e-06
vocab13338,1.2054175159148528e-06
vocab9344,1.2054175158482394e-06
vocab17416,1.2049675233383184e-06
vocab3853,1.2047425270722556e-06
vocab4182,1.203167553143203e-06
vocab16379,1.203167553143203e-06
vocab12544,1.203167553143203e-06
vocab13859,1.20193007369096e-06
vocab18625,1.2013675830147008e-06
vocab12800,1.2010300886045044e-06
vocab16139,1.1997926091522615e-06
vocab9856,1.1997926091522615e-06
vocab19663,1.1997926091522615e-06
vocab11098,1.1996801109859235e-06
vocab17769,1.1990051221877351e-06
vocab2476,1.1982176352898222e-06
vocab20667,1.1978801408130125e-06
vocab3854,1.1974301483030913e-06
vocab5307,1.1972051520370287e-06
vocab15161,1.1964176650502978e-06
vocab5584,1.1957426762521095e-06
vocab18558,1.1946176949217957e-06
vocab16745,1.1930427210593564e-06
vocab7764,1.1930427210593564e-06
vocab12422,1.1930427210593564e-06
vocab4510,1.1930427210593564e-06
vocab17075,1.1924802303386883e-06
vocab17459,1.1903427657777853e-06
vocab12089,1.1902302676558562e-06
vocab14812,1.188767791915346e-06
vocab3186,1.1879803049508197e-06
vocab17321,1.187305316174836e-06
vocab11475,1.1871928180307022e-06
vocab19266,1.187080319908773e-06
vocab5066,1.1860678366559795e-06
vocab3983,1.1857303422457832e-06
vocab18058,1.185167851613933e-06
vocab18770,1.1849428553034614e-06
vocab1906,1.1844928628157448e-06
vocab6758,1.1834803796073602e-06
vocab9838,1.1834803795851556e-06
vocab12811,1.1832553833190928e-06
vocab8537,1.1831428851527547e-06
vocab7928,1.1829178888644876e-06
vocab13071,1.182805390764763e-06
vocab8018,1.18066792620386e-06
vocab15553,1.1798804392837425e-06
vocab20561,1.1795429448957507e-06
vocab14634,1.1795429448735462e-06
vocab8027,1.1795429448735462e-06
vocab13100,1.1795429448735462e-06
vocab6760,1.1787554578868153e-06
vocab10524,1.1784179635210278e-06
vocab2496,1.1781929672327606e-06
vocab11579,1.1761680007715825e-06
vocab1592,1.1761680007715825e-06
vocab8841,1.1761680007715825e-06
vocab16913,1.1761680007715825e-06
vocab15897,1.1750430194412687e-06
vocab1804,1.1739180381331594e-06
vocab4468,1.1739180381109549e-06
vocab13879,1.172793056780641e-06
vocab13877,1.172793056780641e-06
vocab7120,1.1724555623260358e-06
vocab8137,1.1723430642041067e-06
vocab2448,1.1723430642041067e-06
vocab19288,1.1704305959092665e-06
vocab15548,1.169755607155487e-06
vocab9968,1.1694181126786773e-06
vocab17204,1.1691931164570236e-06
vocab6770,1.1687431239026936e-06
vocab17198,1.1673931462841126e-06
vocab19751,1.167055651873916e-06
vocab15551,1.166043168643327e-06
vocab3841,1.1658181723994688e-06
vocab5372,1.1653681798673433e-06
vocab4070,1.1632307153064403e-06
vocab6146,1.1632307153064403e-06
vocab17798,1.1632307153064403e-06
vocab6248,1.1632307153064403e-06
vocab2791,1.1632307153064403e-06
vocab7065,1.1621057339317176e-06
vocab8432,1.1618807376434504e-06
vocab14746,1.161655741355183e-06
vocab18198,1.1592932805948308e-06
vocab20399,1.1592932805948308e-06
vocab13487,1.1587307898741628e-06
vocab14511,1.1578308048321162e-06
vocab15602,1.1578308048099118e-06
vocab5943,1.1577183066657781e-06
vocab15631,1.1570433178453855e-06
vocab10809,1.157043317823181e-06
vocab18745,1.1563683290694015e-06
vocab5088,1.1555808421270797e-06
vocab10543,1.1555808421048751e-06
vocab18237,1.1543433626082233e-06
vocab1693,1.1542308644418853e-06
vocab2051,1.1533308793998387e-06
vocab16160,1.1525433925019257e-06
vocab14667,1.1524308942911788e-06
vocab12784,1.1519809017812577e-06
vocab7196,1.1506309241626767e-06
vocab4923,1.1498434371981503e-06
vocab14265,1.1491684484221666e-06
vocab16463,1.149168448399962e-06
vocab18525,1.14883095401197e-06
vocab14405,1.1472559801273264e-06
vocab12835,1.1457935044090206e-06
vocab10848,1.14455602486796e-06
vocab9139,1.1443310286241016e-06
vocab16907,1.1430935491274496e-06
latency_time_frac_total_0.0_time_window,1.1430935491274496e-06
vocab9490,1.1429810510055204e-06
vocab15159,1.1414060770764677e-06
vocab4653,1.1412935789767431e-06
vocab11044,1.1408435864446176e-06
vocab13808,1.1405060920344213e-06
vocab18038,1.139268612515565e-06
vocab3922,1.139043616293911e-06
vocab3846,1.1384811255954475e-06
vocab1067,1.1384811255954475e-06
vocab741,1.1380311330855263e-06
vocab5825,1.1370186498549373e-06
vocab20296,1.1362311629348198e-06
vocab5067,1.1362311629348198e-06
vocab446,1.1362311629348198e-06
vocab8260,1.1362311629348198e-06
vocab1357,1.1355561740922226e-06
vocab6563,1.1348811852940343e-06
vocab16186,1.13398120016317e-06
vocab16332,1.133756203897107e-06
vocab16939,1.133643705775178e-06
vocab15493,1.133081215098919e-06
vocab10847,1.1325187244448641e-06
vocab9446,1.1319562337686052e-06
vocab12337,1.1311687468484877e-06
vocab3547,1.1311687467818743e-06
vocab17230,1.1294812748419147e-06
vocab1925,1.1294812748419147e-06
vocab9594,1.1292562785092387e-06
vocab14195,1.1289187841212467e-06
vocab16928,1.128806285977113e-06
vocab5836,1.127006315804202e-06
vocab11537,1.1262188288840847e-06
vocab13523,1.126106330739951e-06
vocab16147,1.125543840019283e-06
vocab17143,1.1254313419417627e-06
vocab11701,1.1249813494096372e-06
vocab10510,1.1249813494096372e-06
vocab5087,1.124756353165779e-06
vocab21215,1.1245313568108983e-06
vocab11542,1.1241938624229063e-06
vocab13220,1.1239688662234571e-06
vocab14799,1.1236313717466474e-06
vocab19451,1.1231813792367262e-06
vocab17417,1.1229563829706634e-06
vocab14895,1.1226188885382627e-06
vocab5252,1.1225063904163336e-06
vocab4266,1.1221688960283416e-06
vocab19553,1.1210439146980278e-06
vocab18646,1.1205939220992889e-06
vocab18209,1.119356442647046e-06
vocab18416,1.119243944480708e-06
vocab900,1.1187939520374002e-06
vocab19979,1.1187939519707868e-06
vocab12905,1.1182314613167321e-06
vocab18147,1.1182314613167321e-06
vocab13324,1.1182314612945276e-06
vocab12656,1.1181189631281895e-06
vocab19114,1.1171064799864183e-06
vocab15381,1.1168814836537423e-06
vocab6214,1.1168814836537423e-06
vocab5223,1.1165439893101591e-06
vocab15891,1.1160939967336248e-06
vocab8186,1.1159814986561045e-06
vocab19619,1.1159814986561045e-06
vocab5859,1.1151940116693736e-06
vocab12671,1.1150815135252401e-06
vocab16482,1.114969015403311e-06
vocab12289,1.1147440190928393e-06
vocab11309,1.1144065247270518e-06
vocab12545,1.1142940266273272e-06
vocab4695,1.114181528460989e-06
vocab20186,1.114181528460989e-06
vocab1432,1.114069030294651e-06
vocab5243,1.1137315358844546e-06
vocab9481,1.1127190527204788e-06
vocab16215,1.11271905267607e-06
vocab5050,1.1114815732460316e-06
vocab3148,1.111481573223827e-06
vocab5991,1.1101315955830415e-06
vocab11210,1.1092316104521771e-06
vocab19359,1.1092316104521771e-06
vocab11852,1.1092316104521771e-06
vocab8402,1.1090066142305234e-06
vocab17521,1.1087816179644605e-06
vocab13589,1.1086691198425314e-06
vocab12708,1.107994131044343e-06
vocab16313,1.1078816328558005e-06
vocab2520,1.1077691347560759e-06
vocab19755,1.1076566365897378e-06
vocab14954,1.1075441385122176e-06
vocab3381,1.106981647813754e-06
vocab15855,1.1069816477915495e-06
vocab13514,1.1069816477915495e-06
vocab888,1.1069816477915495e-06
vocab18465,1.1069816477915495e-06
vocab3780,1.1069816477915495e-06
vocab18302,1.1065316552816284e-06
vocab18471,1.1063066589933612e-06
vocab4335,1.1046191870089928e-06
vocab12902,1.1037192018781284e-06
vocab5845,1.1030442130577355e-06
vocab6824,1.1024817223814765e-06
vocab19128,1.1019192317496262e-06
vocab7517,1.1013567410511627e-06
vocab5646,1.1011317448073044e-06
vocab7555,1.1010192466631707e-06
vocab8876,1.100906748519037e-06
vocab8779,1.1009067484968327e-06
vocab20080,1.1002317596986444e-06
vocab16860,1.1002317596986444e-06
vocab6868,1.1002317596986444e-06
vocab6941,1.1002317596986444e-06
vocab2105,1.1002317596986444e-06
vocab18528,1.0998942652662435e-06
is_new_burst_start_Move_ttrend,1.0991067783683306e-06
vocab17323,1.0988817821022677e-06
vocab11888,1.0985442876476625e-06
vocab15460,1.0985442876476625e-06
vocab16707,1.0979817970380168e-06
vocab19000,1.0975318044392779e-06
vocab6484,1.097194310095695e-06
vocab12315,1.096294324987035e-06
vocab3716,1.0939318641822736e-06
vocab18515,1.0934818716057393e-06
vocab16852,1.0920193958430246e-06
vocab16930,1.0917943995547574e-06
vocab16931,1.0917943995547574e-06
vocab12188,1.0872944741890933e-06
vocab4641,1.0870694779008262e-06
vocab16378,1.0867319835128342e-06
vocab11396,1.0867319835128342e-06
vocab4136,1.086619485390905e-06
vocab19348,1.0861694927921661e-06
vocab16189,1.0858319984485832e-06
vocab928,1.0852695077279152e-06
vocab4538,1.0847070170960649e-06
vocab11209,1.0845945189519312e-06
vocab21054,1.0844820208522066e-06
vocab12007,1.0844820208522066e-06
vocab152,1.0823445562690992e-06
vocab19860,1.0822320580805567e-06
vocab20741,1.0822320580805567e-06
vocab7350,1.0821195599586275e-06
vocab10033,1.0818945636925647e-06
vocab5044,1.081669567470911e-06
vocab1078,1.08133207303851e-06
event35,1.0805445861405971e-06
vocab11394,1.0800945935196537e-06
vocab1040,1.0790821103334736e-06
vocab21095,1.0782946233689472e-06
vocab14781,1.0782946233689472e-06
vocab13884,1.0782946233689472e-06
vocab20098,1.0782946233689472e-06
vocab14322,1.0776196345707589e-06
vocab16078,1.0776196345707589e-06
vocab5577,1.0771696420386334e-06
vocab17934,1.0766071514289877e-06
vocab12621,1.0764946532626496e-06
vocab11240,1.0760446607083196e-06
vocab2337,1.075369671887927e-06
vocab20909,1.0748071812116678e-06
vocab14147,1.074694683111943e-06
vocab5948,1.0743571886573378e-06
vocab14254,1.0734572035930868e-06
vocab3420,1.0726697166507648e-06
vocab13087,1.0725572185066313e-06
vocab4687,1.071432237154113e-06
vocab3640,1.0713197390321838e-06
vocab2847,1.0692947726154145e-06
vocab3424,1.0687322818947464e-06
vocab12877,1.0676073005644326e-06
vocab12901,1.0676073005644326e-06
vocab1088,1.0673823042983698e-06
vocab13319,1.0664823192341188e-06
vocab15940,1.0650198434714042e-06
vocab11442,1.064794847183137e-06
vocab16369,1.0645698509392787e-06
vocab1931,1.0643448546954204e-06
vocab19951,1.0642323565734912e-06
vocab3412,1.0640073602630195e-06
vocab17550,1.063444869564556e-06
vocab8213,1.0619823938462502e-06
vocab11595,1.0610824087375904e-06
vocab15945,1.0606324162276692e-06
vocab12100,1.0606324162054647e-06
vocab14472,1.060294921773064e-06
vocab10364,1.0602949217508595e-06
vocab9745,1.0597324311412137e-06
vocab4704,1.0580449590902319e-06
vocab14041,1.0580449590902319e-06
vocab19306,1.056919977759918e-06
vocab14355,1.0564699852277926e-06
vocab9852,1.055457502019408e-06
vocab1437,1.0550075094428734e-06
vocab12939,1.0548950113209442e-06
vocab16800,1.0547825131546062e-06
vocab13355,1.054670015077086e-06
vocab8866,1.0533200374807095e-06
vocab8993,1.0532075393365758e-06
vocab971,1.0528700448819706e-06
vocab14803,1.0528700448819706e-06
vocab19149,1.0517450635960657e-06
vocab15220,1.0512950709973268e-06
vocab690,1.049607598946345e-06
vocab19296,1.0493826027468955e-06
vocab14941,1.0493826027468955e-06
vocab5191,1.0490451083144946e-06
vocab2008,1.0484826176160311e-06
vocab10710,1.0478076288400473e-06
vocab17082,1.0475826325739845e-06
vocab17191,1.0467951456316627e-06
vocab13414,1.0451076736250897e-06
vocab19828,1.0442076885164297e-06
vocab19231,1.0442076885164297e-06
vocab3482,1.043982692294776e-06
vocab5969,1.0434202015741079e-06
vocab18536,1.0434202015519033e-06
vocab20036,1.041732729523126e-06
vocab7211,1.0415077332570632e-06
vocab18276,1.040832744458875e-06
vocab4254,1.0394827668624984e-06
vocab3406,1.0394827668402939e-06
vocab12258,1.0375702985676583e-06
vocab6017,1.0359953246386056e-06
vocab17008,1.034982841430221e-06
vocab9516,1.0344203508205752e-06
vocab19418,1.034195354487899e-06
vocab10589,1.0332953694458525e-06
vocab1842,1.0327328787695933e-06
vocab18776,1.0319453918272715e-06
vocab14527,1.0318328936609333e-06
vocab14602,1.0312704029846743e-06
vocab3216,1.0310454067186114e-06
vocab13482,1.0310454067186114e-06
vocab18441,1.0299204253882976e-06
vocab8031,1.0291329384459758e-06
vocab13304,1.0276704626610566e-06
vocab15214,1.0276704626166477e-06
vocab8323,1.0276704626166477e-06
vocab2282,1.0272204701289311e-06
vocab8688,1.027107972007002e-06
vocab6216,1.0269954738628683e-06
vocab10498,1.02677047761901e-06
vocab11871,1.0259829906766882e-06
vocab14352,1.0259829906766882e-06
vocab14959,1.0259829906766882e-06
vocab18135,1.0259829906766882e-06
vocab15894,1.0242955186257063e-06
vocab4708,1.0242955186257063e-06
vocab2886,1.0242955186257063e-06
vocab12484,1.02395802421551e-06
vocab6343,1.0238455260713763e-06
vocab12912,1.0230580391734634e-06
vocab14429,1.0223830503530707e-06
vocab17884,1.0210330727122852e-06
vocab1891,1.0206955783242932e-06
vocab444,1.0201330876702386e-06
vocab6763,1.019233102583783e-06
vocab13526,1.019233102583783e-06
vocab21014,1.019233102583783e-06
vocab5951,1.019233102583783e-06
vocab16007,1.0192331025615785e-06
vocab14409,1.0175456305550058e-06
vocab20403,1.0169831398121332e-06
vocab5843,1.0169831398121332e-06
vocab13691,1.0169831398121332e-06
vocab5081,1.0169831398121332e-06
vocab16528,1.0165331473244166e-06
vocab247,1.015970656670362e-06
vocab10881,1.0157456603154813e-06
vocab4729,1.0148456753178436e-06
vocab3496,1.0147331771737101e-06
vocab6388,1.0147331771515056e-06
vocab14416,1.0134956976548537e-06
vocab10719,1.0114707312602888e-06
vocab4006,1.0107957423954872e-06
vocab14775,1.010683244317967e-06
vocab20010,1.0104582480519041e-06
vocab18800,1.010233251719228e-06
vocab20020,1.0096707611095823e-06
vocab18531,1.007983289080805e-06
vocab7953,1.0079832890586005e-06
vocab12028,1.0079832890586005e-06
vocab2829,1.0078707909588759e-06
